Case #,Crime,Occurred (Averaged),Location,lon,lat
24-00438,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-02-15 11:05,Bauer Wurster Hall,-122.25490130888858,37.87058195
24-00439,OA-BPD: Outside Assist - BPD SUPP: Supplemental Reports *417 PC: EXHIBIT DEADLY WEAPON,2024-02-15 16:52,Bancroft Wy,-122.28565157020569,37.86528873030079
24-00440,Caslty: Injury/Illness,2024-02-15 17:42,Bancroft Wy,-122.28565157020569,37.86528873030079
24-00441,Lost Prop.: Lost Property,2024-02-10 00:00,Sproul Hall,-122.25877388866844,37.8696038
24-00442,SUPP: Supplemental Reports 211: PC; Robbery:first Degree; Felony 591.5: PC; Damage/Destroy Any Wireless Communication Device; Misdemeanor 242: PC; Battery On Person; Misdemeanor 626: Exclusion Order Issued,2024-02-15 19:56,Hearst Memorial Gymnasium Hearst Gym Rev 090418,-122.257164,37.874153
24-00443,23109 (C): VC; Aide/Abet In Exhibition of Speed; Misdemeanor 12500 (A): VC; Drive Without Licence; Misdemeanor,2024-02-15 19:57,LHS Vista Lot,-122.272863,37.8708393
24-00444,Caslty: Injury/Illness,2024-02-15 22:08,2301 Bancroft Wy,-122.260816,37.868605
24-00445,1203.2(A): PC; Probation Violation:rearrest/Revoke; Misdemeanor 166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor 11550(A): HS; Use/Under Influence Of Controlled Substance; Misdemeanor,2024-02-15 23:49,2601 Warring St,-122.250147,37.864041
24-00446,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-02-15 19:52,Law Building Rev 090418,-122.253131,37.869752
24-00447,Caslty: Injury/Illness,2024-02-16 02:55,2650 Haste St,-122.2560025249778,37.86647419644383
24-00448,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-02-16 13:45,McCone Hall,-122.25970862318384,37.87412275
24-00449,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-02-11 07:30,2520 Channing Wy,-122.25740262790698,37.86703251162791
24-00450,23152(F): VC; Dui Any Drug; Misdemeanor,2024-02-16 21:03,Durant Av,-122.2636587081442,37.86721299757068
24-00451,Caslty: Injury/Illness,2024-02-16 22:08,Zellerbach Hall,-122.26078800973944,37.8690496
24-00452,12500 (A): VC; Drive Without Licence; Misdemeanor 21453 (A): VC; Fail Stop Limit Line/Cross Walk At Red Signal/Stop Sign; Infractio 4000 (a)(1): VC; No Registration: Vehicle/Trailer/Etc; Infraction 16028 (A): VC; Failure to Provide Financial Responsibility; Infraction,2024-02-16 23:37,San Pablo Av,-122.29394243905432,37.87445438787536
24-00453,23152(F): VC; Dui Any Drug; Misdemeanor,2024-02-16 23:36,Centennial Dr,-122.24849847257846,37.8719471782372
24-00457,602: PC; Trespassing; Misdemeanor,2024-02-16 23:05,Zellerbach Hall,-122.26078800973944,37.8690496
24-00454,INFO: Information Only Report,2024-02-17 00:26,1301 S 46th St,-122.272863,37.8708393
24-00455,626: Exclusion Order Issued INFO: Information Only Report,2024-02-17 01:58,Wheeler Hall,-122.25917403060896,37.87132175
24-00456,23152(A): VC; Dui Alcohol; Misdemeanor,2024-02-17 02:32,Channing Wy,-122.29569816420656,37.86174439180047
24-00458,Caslty: Injury/Illness,2024-02-17 04:29,2401 Durant Av,-122.26110790700152,37.8680285
24-00459,5150: WI; 72 Hour Mental Health Hold;,2024-02-17 08:43,2400 Durant Av,-122.260114,37.86724
24-00460,Civil: Civil Information Report,2024-02-17 12:39,Campus Unspecified Campus Location,-122.272863,37.8708393
24-00461,SUPP: Supplemental Reports INFO: Information Only Report,2024-02-17 13:58,2495 Bancroft Wy,-122.2598545,37.869332
24-00462,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-02-17 16:05,Hertz Hall,-122.25571450113976,37.8710462
24-00463,459: PC; Burglary: Second Degree; Felony,2024-02-17 20:52,1995 University Av,-122.2717944,37.8722619
24-00464,OA-BATTERY: Outside Assist - Battery INFO: Information Only Report,2024-02-18 03:52,2400 Prospect St,-122.249992,37.867606
24-00466,Caslty: Injury/Illness,2024-02-18 13:07,2415 Bowditch St,-122.25621929426624,37.866137951654
24-00467,Caslty: Injury/Illness,2024-02-18 17:18,Zellerbach Hall,-122.26078800973944,37.8690496
24-00468,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-02-18 18:00,Dwinelle Annex,-122.26131106648783,37.87034835
24-00469,Caslty: Injury/Illness,2024-02-18 20:20,Bancroft Wy,-122.28565157020569,37.86528873030079
24-00495,OA-BPD: Outside Assist - BPD OA-SEXUAL ASSAULT: Outside Assist - Sexual Assault,2024-02-18 16:09,2000 Block of Piedmont Av,-122.272863,37.8708393
24-00470,Caslty: Injury/Illness,2024-02-19 00:22,2424 Haste St,-122.25966220370196,37.86568885
24-00471,"647(H): PC; Disorderly Conduct:loiter/Etc Private Property; Misdemeanor 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor OUT WRTF: Other Agency Warrant, Fel 978.5: PC; Bench Warrant/Failure To Appear On Felony Charge; Felony 626: Exclusion Order Issued",2024-02-19 01:39,600 Red Oak Av,-122.272863,37.8708393
24-00472,240: PC; Assault On Person; Misdemeanor,2024-02-19 05:21,Peoples Park Housing Construction Site,-122.272863,37.8708393
24-00474,Civil: Civil Information Report,2024-02-19 16:31,Campus Unspecified Campus Location,-122.272863,37.8708393
24-00475,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2024-02-19 18:53,2301 Bancroft Wy,-122.260816,37.868605
24-00476,488: PC; Petty Theft; Misdemeanor,2024-02-19 19:03,3800 San Pablo Av,-122.29347345,37.873
24-00477,647(J)(3)(A): PC; Video/Photo Bed/Bthrm/Etc; Misdemeanor,2024-02-18 21:32,2400 Durant Av,-122.260114,37.86724
24-00478,653M(A): PC; Annoying Telephone Call:obscene/Threatening; Misdemeanor,2024-02-19 20:36,2600 Block of Haste St,-122.272863,37.8708393
24-00479,FIRE: Fire Caslty: Injury/Illness,2024-02-19 23:14,425 Liberty Ship Wy,-122.272863,37.8708393
24-00480,Rec-Stolen: Recovered Stolen Vehicle,2024-02-20 03:32,2222 Piedmont Av,-122.25285740221584,37.8709492388555
24-00481,487(A): PC; Grand Theft:money/Labor/Property; Felony *Burglary,2024-01-22 22:30,1990 Oxford St,-122.26643942172336,37.8727672
24-00482,Found Prop.: Found Property,2024-02-20 10:33,Bowles Lot,-122.25350311649362,37.87334125
24-00483,20002: VC; Hit and Run; Misdemeanor,2024-02-20 11:00,Birge Hall,-122.25725158769572,37.8722111
24-00484,532(A): PC; Obtain Money/Etc By False Pretenses [over $400]; Felony,2024-02-20 14:19,Faculty Club,-122.25582915900996,37.87183885
24-00485,148.4(A)(1): PC; Tamper/Etc With Fire Alarm/Etc; Misdemeanor,2024-02-20 15:02,Wheeler Hall,-122.25917403060896,37.87132175
24-00486,484(A): PC; Petty Theft; Misdemeanor,2024-02-20 15:46,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
24-00487,Found Prop.: Found Property,2024-02-20 16:53,GPB Garage,-122.252685,37.872386
24-00488,INFO: Information Only Report,2024-02-20 17:05,Valley Life Science Building,-122.262078,37.871144
24-00489,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-02-20 17:00,Physics Building,-122.272863,37.8708393
24-00490,10852: VC; Tamper With Vehicle; Misdemeanor,2024-02-20 09:49,2684 Ridge Rd,-122.25758242451047,37.87627582738611
24-00491,SUPP: Supplemental Reports 626.6(A): PC; Nnstdnt Refuse Leave Univ; Misdemeanor RULES: Rules Violation,2024-02-20 22:15,2301 Bancroft Wy,-122.260816,37.868605
24-00492,Caslty: Injury/Illness,2024-02-20 22:56,2400 Durant Av,-122.260114,37.86724
24-00493,647(J)(1): PC; Peek Bedroom/Etc Inv Priv; Misdemeanor 647(J)(3)(A): PC; Video/Photo Bed/Bthrm/Etc; Misdemeanor,,2650 Durant Av,-122.2552301968402,37.86782
24-00494,459: PC; Burglary: Second Degree; Felony SUPP: Supplemental Reports,2024-02-20 22:00,Hearst Av,-122.29109499749464,37.87060032614356
24-00496,Caslty: Injury/Illness,2024-02-21 10:47,2645 Haste St,-122.2544244,37.8673072
24-00497,OA-DV: Outside Assist - Domestic Violence,2024-02-18 01:00,Milpitas,-122.272863,37.8708393
24-00498,Caslty: Injury/Illness,2024-02-21 12:22,Hearst Memorial Gymnasium,-122.25660784649196,37.86959085
24-00499,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2024-02-21 12:45,Tan Hall,-122.25645027921992,37.87309405
24-00500,532(A): PC; Obtain Money/Etc By False Pretenses; Misdemeanor,2024-02-06 20:56,2650 Haste St,-122.2560025249778,37.86647419644383
24-00501,INFO: Information Only Report,2024-02-21 16:33,Valley Life Science Building,-122.262078,37.871144
24-00502,WELFARE: Welfare Check,2024-02-21 16:57,Sproul Hall,-122.25877388866844,37.8696038
24-00503,Caslty: Injury/Illness,2024-02-21 17:00,Grizzly Peak Bl  Centennial Dr,-122.272863,37.8708393
24-00504,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony SUPP: Supplemental Reports,2024-02-21 08:00,2309 Haste St,-122.262837,37.865683
24-00505,Caslty: Injury/Illness,2024-02-21 20:14,2155 Center St,-122.2663989146527,37.87094645
24-00506,484G: PC; Theft By Use Of Access Card Information; Misdemeanor,2024-02-21 13:50,2441 Haste St,-122.259104,37.866047
24-00512,Lost Prop.: Lost Property,2024-02-17 00:00,Donner Lab Rev 090418,-122.272863,37.8708393
24-00507,602.5(B): PC; Unauth Entry Occu Dwling; Misdemeanor 626: Exclusion Order Issued SUPP: Supplemental Reports *STALKING,2024-02-10 11:00,2600 Block of Haste St,-122.272863,37.8708393
24-00508,INFO: Information Only Report,2024-02-22 12:49,Doe Library,-122.259498421875,37.87219215
24-00509,INFO: Information Only Report,2024-02-15 12:50,2601 Warring St,-122.250147,37.864041
24-00510,HAZMAT: Hazardous Condition,2024-02-22 13:02,Sutardja Dai Hall,-122.2583368484039,37.8748734
24-00511,INFO: Information Only Report *SUSPECTED CHILD ABUSE,2024-01-31 11:59,University Village UVA,-122.272863,37.8708393
24-00513,594(A)(1): PC; Vandalism:deface Property; Felony,2024-02-01 00:00,2309 Haste St,-122.262837,37.865683
24-00514,459: PC; Burglary:first Degree; Felony,2024-02-22 15:15,Memorial Stadium,-122.25073605072416,37.8709949
24-00515,10852: VC; Tamper With Vehicle; Misdemeanor *MOTOR VEHICLE THEFT ATTEMPT,2024-02-21 17:30,Haas Pavilion,-122.26220609544905,37.86939045
24-00516,242: PC; Battery On Person; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony 626: Exclusion Order Issued,2024-02-22 19:00,Lower Sproul Plaza,-122.26022867883118,37.86920445
24-00517,22651(h)(1): VC; Stored Vehicle-Subsequent to Arrest; Infraction 23152(F): VC; Dui Any Drug; Misdemeanor,2024-02-22 23:49,Channing Wy,-122.29569816420656,37.86174439180047
24-00518,243(E)(1): PC; Battery:spouse/Ex Spouse/Date/Etc; Misdemeanor 594(A)(1): PC; Vandalism:deface Property; Misdemeanor SUPP: Supplemental Reports 211: PC; Robbery:second Degree; Felony 207(A): PC; Kidnapping; Felony,2024-02-23 03:40,2600 Block of Haste St,-122.272863,37.8708393
24-00519,484G: PC; Theft By Use Of Access Card Information; Misdemeanor,2024-02-10 00:00,1608 Fourth St,-122.30222713682431,37.8731658
24-00520,INFO: Information Only Report,2024-02-23 08:44,Sproul Hall,-122.25877388866844,37.8696038
24-00521,INFO: Information Only Report,2024-02-23 09:20,Sproul Hall,-122.25877388866844,37.8696038
24-00522,Lost Prop.: Lost Property,2024-02-16 20:02,Dwinelle Hall,-122.2607432628604,37.8707285
24-00523,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2024-02-21 20:50,Dwinelle Hall,-122.2607432628604,37.8707285
24-00524,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-02-23 08:30,Moses Hall,-122.2581896639094,37.8709565
24-00525,653M(B): PC; With Intent To Annoy Or Harass With Repeat Calls/Contact; Misdemea,2024-02-19 13:17,Haas Pavilion,-122.26220609544905,37.86939045
24-00526,484(A): PC; Petty Theft; Misdemeanor,2024-02-23 14:47,McCone Hall,-122.25970862318384,37.87412275
24-00527,485: PC; Appropriate Lost Property; Felony,2024-02-22 06:55,2205 Piedmont Av,-122.2536120546094,37.87131674150476
24-00528,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-02-22 14:00,Lewis Hall,-122.25523617743136,37.8730765
24-00529,Caslty: Injury/Illness,2024-02-23 18:36,2495 Bancroft Wy,-122.2598545,37.869332
24-00530,23152(F): VC; Dui Any Drug; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony 11350(A): HS; Possess Narcotic Controlled Substance; Misdemeanor 22651(h)(1): VC; Stored Vehicle-Subsequent to Arrest; Infraction SUPP: Supplemental Reports,2024-02-23 23:05,Haste St,-122.26150095271012,37.86565836122066
24-00531,23152(A): VC; Dui Alcohol; Misdemeanor,2024-02-24 00:00,Gayley Rd,-122.25611709380318,37.87475781058154
24-00533,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-02-24 03:09,Sproul Hall,-122.25877388866844,37.8696038
24-00534,INFO: Information Only Report,2024-02-24 06:19,Sproul Hall,-122.25877388866844,37.8696038
24-00535,594(A)(1): PC; Vandalism:deface Property; Felony,2024-02-24 00:15,Peoples Park Housing Construction Site,-122.272863,37.8708393
24-00536,22651(n): VC; Posted Tow Away Zone; Infraction,2024-02-24 08:32,2601 Warring St,-122.250147,37.864041
24-00537,532(A): PC; Obtain Money/Etc By False Pretenses; Misdemeanor 476: PC; Make/Pass/Etc Ficticious Check With Intent To Defraud; Felony,2024-01-22 11:59,Campus Unspecified Campus Location,-122.272863,37.8708393
24-00538,626: Exclusion Order Issued,2024-02-24 10:17,Sather Gate,-122.259509,37.8702403
24-00539,INFO: Information Only Report,2024-02-24 12:48,Upper Sproul Plaza,-122.25940006990032,37.8695157
24-00540,261(A)(1): PC; Rape:victim Incapable Of Giving Consent; Felony,2024-02-24 03:30,1900 Block of Stadium Rim Wy,-122.253473,37.872854
24-00541,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-02-24 17:30,Doe Library,-122.259498421875,37.87219215
24-00542,"OUT WRTM: Other Agency Warrant, Misd 978.5: PC; Bench Warrant/Failure To Appear On Misdemeanor Charge; Misdemeanor",2024-02-24 23:55,Bancroft Wy,-122.28565157020569,37.86528873030079
24-00543,OA-BATTERY: Outside Assist - Battery,2024-02-13 00:00,Unknown Location,-122.272863,37.8708393
24-00544,12500 (A): VC; Drive Without Licence; Misdemeanor 5200 (a): VC; Improper Display of License Plates; Infraction 4000 (a)(1): VC; No Registration: Vehicle/Trailer/Etc; Infraction 16028 (A): VC; Failure to Provide Financial Responsibility; Infraction,2024-02-25 02:16,Bowditch St,-122.25655077869376,37.86721320422173
24-00545,"SUPP: Supplemental Reports OUT WRTM: Other Agency Warrant, Misd 978.5: PC; Bench Warrant/Failure To Appear On Misdemeanor Charge; Misdemeanor 11377(A): HS; Possess Controlled Substance; Misdemeanor 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor",2024-02-25 04:05,Gilman St,-122.31078206936316,37.87929966198316
24-00546,Caslty: Injury/Illness,2024-02-25 06:54,2535 Channing Wy,-122.25739897674418,37.86719990697674
24-00547,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2024-02-23 10:34,Cesar Chavez Center,-122.26015656396348,37.8697482
24-00548,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-02-23 17:00,2301 Bancroft Wy,-122.260816,37.868605
24-00549,INFO: Information Only Report,2024-02-25 14:51,2520 Channing Wy,-122.25740262790698,37.86703251162791
24-00550,Caslty: Injury/Illness,2024-02-25 18:29,Hearst TENNIS COURT,-122.272863,37.8708393
24-00551,OA-BATTERY: Outside Assist - Battery,2024-02-25 22:40,2530 Bancroft Wy,-122.258221,37.868771
24-00552,626: Exclusion Order Issued 602: PC; Trespassing; Misdemeanor,2024-02-26 05:06,Wheeler Hall,-122.25917403060896,37.87132175
24-00553,SUPP: Supplemental Reports 166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 484(A): PC; Petty Theft; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor,2024-02-26 09:52,2495 Bancroft Wy,-122.2598545,37.869332
24-00554,Caslty: Injury/Illness,2024-02-26 11:00,Cheit Ln,-122.272863,37.8708393
24-00555,INFO: Information Only Report,2024-02-26 14:52,Minor Hall,-122.25473783871234,37.8715126
24-00556,INFO: Information Only Report,2024-02-11 01:45,2121 Berkeley Wy,-122.2683576,37.8737831
24-00557,404(A): PC; Riot; Misdemeanor 602: PC; Trespassing; Misdemeanor 148(A)(1): PC; Obstruct/Resist/Etc Public/Peace Officer/Emergency Med Tech; Misde 243(B): PC; Battery On Peace Officer/Emergency Personnel/Etc; Misdemeanor 594(B)(1): PC; Vandalism ($400 Or More); Felony,2024-02-26 19:21,Zellerbach Playhouse,-122.26129661244624,37.86905435
24-00558,Caslty: Injury/Illness,2024-02-26 19:30,Playhouse,-122.26129661244624,37.86905435
24-00559,Caslty: Injury/Illness,2024-02-26 19:20,Zellerbach Playhouse,-122.26129661244624,37.86905435
24-00560,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-02-26 13:54,Evans Hall,-122.25768131042068,37.8736211
24-00562,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2024-02-26 20:45,Sather Gate,-122.259509,37.8702403
24-00563,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-02-26 16:07,Evans Hall,-122.25768131042068,37.8736211
24-00564,242: PC; Battery On Person; Misdemeanor,2024-02-26 18:40,Zellerbach Playhouse,-122.26129661244624,37.86905435
24-00565,459: PC; Burglary:second Degree; Misdemeanor,2024-02-26 20:01,1995 University Av,-122.2717944,37.8722619
24-00566,Caslty: Injury/Illness,2024-02-27 12:45,Sproul Hall,-122.25877388866844,37.8696038
24-00567,Caslty: Injury/Illness,2024-02-27 14:21,Lewis Hall,-122.25523617743136,37.8730765
24-00568,*Caslty: Injury/Illness,2024-02-26 18:42,Zellerbach Playhouse,-122.26129661244624,37.86905435
24-00569,484(A): PC; Petty Theft; Misdemeanor,2024-02-27 04:45,1000 Sixth St,-122.3027008,37.882828
24-00570,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-02-27 13:45,Hertz Hall,-122.25571450113976,37.8710462
24-00571,INFO: Information Only Report,2024-02-26 16:11,Campus Unspecified Campus Location,-122.272863,37.8708393
24-00572,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-02-27 14:45,Wheeler Hall,-122.25917403060896,37.87132175
24-00573,240: PC; Assault On Person; Misdemeanor 422.6(A): PC; Violate Civil Rights By Force Or Threat Of Force; Misdemeanor,2024-02-26 18:35,Zellerbach Playhouse,-122.26129661244624,37.86905435
24-00574,Caslty: Injury/Illness,2024-02-27 19:51,California Hall,-122.26040950733994,37.87199425
24-00575,12500 (A): VC; Drive Without Licence; Misdemeanor 4000 (a)(1): VC; No Registration: Vehicle/Trailer/Etc; Infraction 16028 (A): VC; Failure to Provide Financial Responsibility; Infraction,2024-02-27 21:47,Durant Av,-122.2636587081442,37.86721299757068
24-00576,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-02-26 14:30,Social Sciences Building 122 Rev 090418,-122.272863,37.8708393
24-00577,242: PC; Battery On Person; Misdemeanor 422.6(A): PC; Violate Civil Rights By Force Or Threat Of Force; Misdemeanor,2024-02-26 18:42,Zellerbach Playhouse Rev 090418,-122.26129661244624,37.86905435
24-00578,"OUT WRTM: Other Agency Warrant, Misd 978.5: PC; Bench Warrant/Failure To Appear On Misdemeanor Charge; Misdemeanor",2024-02-28 01:06,Benvenue Av,-122.2548564202091,37.86192768461573
24-00579,11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor RULES: Rules Violation 11377(A): HS; Possess Controlled Substance; Misdemeanor,2024-02-28 06:44,2520 Channing Wy,-122.25740262790698,37.86703251162791
24-00580,"OUT WRTF: Other Agency Warrant, Fel 978.5: PC; Bench Warrant/Failure To Appear On Felony Charge; Felony SUPP: Supplemental Reports",2024-02-28 10:39,1797 Shattuck Av,-122.26886533293684,37.87492583115264
24-00581,484(A): PC; Petty Theft; Misdemeanor,2024-02-28 09:07,2415 Bowditch St,-122.25621929426624,37.866137951654
24-00582,Caslty: Injury/Illness,2024-02-28 13:07,LBNL26,-122.272863,37.8708393
24-00583,484G: PC; Theft By Use Of Access Card Information; Misdemeanor,2023-12-16 00:00,2155 Center St,-122.2663989146527,37.87094645
24-00585,Caslty: Injury/Illness,2024-02-28 15:34,2301 Bancroft Wy,-122.260816,37.868605
24-00586,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2024-02-14 19:45,Cesar Chavez Center,-122.26015656396348,37.8697482
24-00587,Found Prop.: Found Property,2024-02-28 16:08,Sproul Hall,-122.25877388866844,37.8696038
24-00588,646.9(A): PC; Stalking; Misdemeanor,2024-02-28 14:42,On Campus,-122.272863,37.8708393
24-00589,10852: VC; Tamper With Vehicle; Misdemeanor,2024-02-28 12:15,2645 Haste St,-122.2544244,37.8673072
24-00590,10852: VC; Tamper With Vehicle; Misdemeanor,2024-02-28 17:40,2309 Haste St,-122.262837,37.865683
24-00591,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-02-28 18:10,Li Ka Shing Center,-122.265438120222,37.8729723
24-00592,11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor **242: PC; Battery On Person; Misdemeanor,2024-02-27 20:11,Lower Sproul Garage ASUC Garage Zellerbach Playhouse Rev 090418,-122.272863,37.8708393
24-00593,242: PC; Battery On Person; Misdemeanor,2024-02-29 01:22,2650 Durant Av,-122.2552301968402,37.86782
24-00594,OA-BPD: Outside Assist - BPD OA-BURGLARY: Outside Assist - Burglary,2024-02-28 07:31,2548 Bancroft Wy,-122.25798833795852,37.86879996892035
24-00595,DEMO: Demonstration,2024-02-29 14:21,California Hall,-122.26040950733994,37.87199425
24-00596,"978.5: PC; Bench Warrant/Failure To Appear On Felony Charge; Felony OUT WRTF: Other Agency Warrant, Fel SUPP: Supplemental Reports",2024-02-29 15:13,2495 Bancroft Wy,-122.2598545,37.869332
24-00597,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2024-02-28 18:30,Campbell Hall,-122.25708716604908,37.87293165
24-00598,INFO: Information Only Report,2024-02-28 17:25,Campbell Hall,-122.25708716604908,37.87293165
24-00599,602(O): PC; Trespass:refuse To Leave Property; Misdemeanor,2024-02-29 19:31,1 Cyclotron Rd,-122.25346345559628,37.874931643733575
24-00600,SUPP: Supplemental Reports *VANDALISM,2024-02-29 17:36,Peoples Park Housing Construction Site,-122.272863,37.8708393
24-00601,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-02-29 15:30,Wheeler Hall,-122.25917403060896,37.87132175
24-00602,11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor 626: Exclusion Order Issued,2024-02-29 18:34,Gill Tract,-122.272863,37.8708393
24-00603,Civil: Civil Information Report *STALKING,2023-12-31 09:45,ON CAMPUS,-122.272863,37.8708393
24-00604,Caslty: Injury/Illness ** - VAWA PROTECTION,2024-02-29 23:35,2650 Haste St,-122.2560025249778,37.86647419644383
24-00898,Caslty: Injury/Illness,2024-03-25 22:08,Dwight Wy,-122.28431535220662,37.86178476620944
24-00899,Found Prop.: Found Property,2024-03-26 03:29,Stadium Rim Wy,-122.25193544354336,37.87253304326599
24-00900,459: PC; Burglary: Second Degree; Felony,2024-02-10 06:00,2223 Fulton St,-122.2662765589625,37.86844117115035
24-00901,594(A)(2): PC; Vandalism:damage Property; Misdemeanor,2024-03-26 00:10,70 Rincon Rd,,
24-00903,Caslty: Injury/Illness,2024-03-26 10:49,1995 University Av,-122.2717944,37.8722619
24-00904,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-03-21 00:00,425 Liberty Ship Wy,-122.272863,37.8708393
24-00905,*11360(A) HS: Marijuana Over 1OZ /28.5G; Misdemeanor,2024-03-26 11:55,2299 Piedmont Av,-122.2519432,37.8697156
24-00906,WELFARE: Welfare Check,2024-03-26 10:01,University Village 200 UVA,-122.272863,37.8708393
24-00907,*OA-THEFT Lost Prop.: Lost Property,2024-03-23 08:00,Oakland,-122.23870915696222,37.87425655
24-00909,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-03-23 00:29,2700 Hearst Av,-122.25551,37.875524
24-00910,WELFARE: Welfare Check,2024-03-26 18:13,335 Ohlone Av,-122.272863,37.8708393
24-00911,22651(o)(1): VC; Stored Vehicle-Registration Expired Over 6 Months; Infraction,2024-03-26 19:11,Dwight Wy,-122.28431535220662,37.86178476620944
24-00913,INFO: Information Only Report *484(A): PC; Theft Of Personal Property; Misdemeanor *OA-OTHER CRIME *CVC 20002(B): Hit and Run by Runaway Vehicle: Property Damage,2024-03-26 18:54,Campus Unspecified Unknown Location Campus Unspecified Unknown Location I80 EB Near San Pablo Dam Rd,-122.272863,37.8708393
24-00605,653M(B): PC; With Intent To Annoy Or Harass With Repeat Calls/Contact; Misdemea,2024-02-21 01:35,Optometry Ln,-122.272863,37.8708393
24-00607,647(F): PC; Disorderly Conduct:alcohol; Misdemeanor 25620: BP; Possess Open Container of Alcohol In Public; Infraction 626: Exclusion Order Issued,2024-03-01 11:29,Upper Sproul Plaza,-122.25940006990032,37.8695157
24-00608,5150: WI; 72 Hour Mental Health Hold;,2024-03-01 15:30,Hildebrand Hall,-122.25574850455492,37.872667
24-00609,INFO: Information Only Report,2024-03-01 16:59,Sather Gate,-122.259509,37.8702403
24-00610,"OUT WRTF: Other Agency Warrant, Fel OUT WRTM: Other Agency Warrant, Misd 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor 11377(A): HS; Possess Controlled Substance; Felony SUPP: Supplemental Reports UCBPD-WAR-M: Misdemeanor Warrant From Ucbpd 978.5: PC; Bench Warrant/Failure To Appear On Misdemeanor Charge; Misdemeanor",2024-03-01 23:47,University Av,-122.30852157395006,37.86571873812008
24-00611,Caslty: Injury/Illness,2024-03-01 22:15,2650 Durant Av,-122.2552301968402,37.86782
24-00612,Caslty: Injury/Illness *10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2024-03-02 08:05,Sproul Hall,-122.25877388866844,37.8696038
24-00615,INFO: Information Only Report,2024-03-02 14:36,2495 Bancroft Wy,-122.2598545,37.869332
24-00616,288.2(A)(1): PC; Harmful Matter Sent W/Intent Sex Minor; Misdemeanor *Stalking,2024-01-31 00:00,University Village UVA,-122.272863,37.8708393
24-00617,INFO: Information Only Report 245(A)(1): PC; Assault W/Deadly Weapon:not F/Arm; Felony,2024-03-02 16:44,Lower Sproul Plaza,-122.26022867883118,37.86920445
24-00618,Caslty: Injury/Illness,2024-03-02 16:36,2700 Hearst Av,-122.25551,37.875524
24-00619,372: PC; Public Nuisance; Misdemeanor,2024-03-02 17:36,Lower Sproul Garage,-122.2606309,37.8688322
24-00620,WELFARE: Welfare Check,2024-03-02 20:43,Moffitt Library,-122.2598416,37.873349
24-00621,Caslty: Injury/Illness,2024-03-02 22:19,Memorial Stadium Rev 090418,-122.251824,37.870789
24-00622,Caslty: Injury/Illness,2024-03-03 05:28,Evans Hall,-122.25768131042068,37.8736211
